row_id,content,theme,sentiment_word,sentiment_anls,
13801,"用了一年，坏了两次，第一次换了，第二次让我寄回去看看再说！今天打电话问客服,说给我换新的,但是心里很不爽.用起来不踏实啊,什么时候又挂了也不知道.你能拿来拷拷电影了!! 估计东芝这款有Bug，不行啊！！！看来东芝的技术已经沦落为打酱油的了！和闪迪这些比起来，一塌糊涂！！！",用起来;NULL;NULL;NULL;心里;,不踏实;坏;一塌糊涂;不行;不爽;,-1;-1;-1;-1;-1;,
13802,讨厌啊，一点都不好啊,NULL;NULL;,不好;讨厌;,-1;-1;,
13803,挺厚实，但是掉毛，尤其是头几天，掉的很严重，不推荐购买。,NULL;NULL;NULL;,不推荐购买;挺厚;严重;,-1;1;-1;,
13804,全是滋润型的，用过后脸上非常难受，不敢用全扔了，贪便宜没好货,NULL;NULL;,便宜没好货;难受;,-1;-1;,
13805,用起来与众不同好极了,用起来;NULL;,与众不同;好极了;,1;1;,
13806,选得有点大（跟卖家无关），本来买了两个，现在每次要两个一起用才够力，质量挺好的。,质量;,挺好;,1;,
13807,到货很快，前期使用较好，到后面换上新火石直接打不着，唉？便宜无好货，一星都嫌太多。,使用;NULL;到货;NULL;货;,好;新;很快;便宜;无好;,1;1;1;1;-1;,
13808,放在60l 烤箱上面的，最上面放微博里，中间一层窄一点，杆子拉长以后 中间放东西不是很稳,东西;,不是很稳;,-1;,
13809,付完款后足足等了一个月 拿到后保质期是今年十月！！太失望了 取关亚马逊,NULL;,失望;,-1;,
13810,使用还可以，质量一般般。,使用;质量;,还可以;一般般;,1;0;,
13811,奇怪的是外面的箱子好好的没发现碰着。里面的盒子极差重要中凹下去的像是退过的 不过透明袋子里的袜子看着是新的袜子也不错就不退了,NULL;看着;袜子;箱子;盒子;,透明;新;不错;没好;极差;,1;1;1;-1;-1;,
13812,不是很好用。有点干。,NULL;NULL;,不是很好;干;,-1;-1;,
13813,包装太烂了，破塑料和皮筋包的，还破了几个地方，这价位买的产品，合适吗？,包装;NULL;NULL;塑料;,烂;合适;破;破;,-1;1;-1;-1;,
13814,乳化能力很差，连防晒霜都卸不干净，还加了的大量香精，所幸便宜量少。,量;能力;防晒霜;,便宜;很差;不干净;,1;-1;-1;,
13815,笔记本包装精美，纸质不错,包装;纸质;,精美;不错;,1;1;,
13816,负离子声波电动牙刷 还可以，,NULL;,还可以;,1;,
13817,怎么设置有得说，但是说得不够详细！怎么搞控网速，如何搞，没有说明！经常会掉线，不稳定！难过……,NULL;NULL;NULL;,难过;不稳;不够详细;,-1;-1;-1;,
13818,给狗狗换过很多种狗粮，唯独这个他非常不喜欢，宁可饿着也不吃，我想着既然买了别浪费，就送给别人家的狗狗吃，结果人家的狗狗也不喜欢，购买请谨慎。,NULL;狗粮;购买;NULL;结果;,不喜欢;很多;谨慎;别浪费;不喜欢;,-1;1;0;1;-1;,
13819,14年10月买的，有6片14年11月过期，余下几片15年4月过期…,NULL;,过期;,-1;,
13820,质量真不是一般的差收货连接电脑跟本就没读出来过，买了两个有一个在朋友那里现在还不知道怎么样，反正是特别的失望，已申请退货。。,质量;NULL;收货;,不是一般;失望;差;,0;-1;-1;,
13821,以前买过这一款，用了大约3-4年吧，但有很长一段时间没用了，一直都在宠物店修，所谓耐用就是没有坏掉。不过用了几个月以后，噪音就相当大了，更重要的是，有时会发生卡毛和剪到肉这种愚蠢的现象，电子推剪发生这种事情，可以说是设计和技术的失败。另外，用了一段时间，刀片部位非常热，当我给狗狗剃屁股时我并不知道，可是它被烫得叫起来。所以说国内的商家真不是认真做技术的，一直想找国外品牌，可是网上似乎非常少。有些商家一方面上纲上线说消费者崇洋媚外，另一方面吊儿郎当而，大打民—族-主-义和爱-国-主-义的牌，以销售它们的列支货。,商家;NULL;NULL;NULL;NULL;技术;NULL;肉;,不是认真;耐用;很长;没有坏掉;可以;失败;卡;愚蠢;,-1;1;1;1;1;-1;-1;-1;,
13822,没有想象的厚 对腰部起不到支撑作用 后面垫本厚书还能凑合着用,垫;NULL;,厚;没有厚;,0;0;,
13823,169买的 在粉钻上用，有一个刷头噪音很大不能用 哎,噪音;,不能很大;,-1;,
13824,很差呀，用了没几次就报废了。亚马逊和东芝都相互推，呵呵,NULL;NULL;,没报废;很差;,1;-1;,
13825,用了 挺舒服 但是好像没什么效果,NULL;,舒服;,1;,
13826,一般 没觉得有特别好的 不过很温和 不刺激皮肤,NULL;NULL;,温和;一般;,1;0;,
13827,吸力真强，做工很精致,吸力;做工;,强;精致;,1;1;,
13828,送货很快 包装不错 客服还会提前电话通知。。家里还没弄好所以还没装相信不错,NULL;NULL;包装;送货;,没好;没不错;不错;很快;,-1;-1;1;1;,
13829,买回来还没有用过，日本的产品，在这方面应该不会太差。,NULL;,不会太差;,1;,
13830,味道还行，不惊艳但是还不错,NULL;NULL;味道;,不惊艳;不错;还行;,-1;1;1;,
13831,口罩很薄，味道大的难以忍受，无法上口，海外购退货太麻烦，否则真想退货,口罩;退货;,很薄;麻烦;,-1;-1;,
13832,电话机按键不是很灵敏（手感不好）,手感;按键;,不好;不是灵敏;,-1;-1;,
13833,好无聊的一本历史书！要了解西方文化就一定要读！,书;NULL;,无聊;好;,-1;1;,
13834,文字多，图片少，没有图片就没有说服力，理论看了云里雾里的。,NULL;,云里雾里;,-1;,
13835,以前买过200ML的也是进口的（港货），我妈说很好。这是第一次在亚马逊上买这个，俺娘说一开盖就有酒精味。可能是正品被稀释的。,NULL;NULL;,正品;很好;,1;1;,
13836,送人的，感觉是贵了点，希望收礼物的人珍惜吧，自己不舍得买,感觉;礼物;,贵;珍惜;,-1;1;,
13837,还没有学会使用，效果不明显,效果;,不明显;,0;,
13838,服务及商品都很满意 此款商品之前用过 保暖效果很好 而且经济实惠,NULL;商品;NULL;效果;,经济;满意;实惠;很好;,1;1;1;1;,
13839,疤痕没感觉，不过过敏起的疹子擦了一晚上居然好了，咨询皮肤医生，用擦的办法去疤效果微乎其微，不过保湿脱敏效果确实好！,NULL;效果;NULL;,过敏;好;好;,-1;1;1;,
13840,女儿对这本书并不喜欢,书;,喜欢;,1;,
13841,镜片擦不干净不知道是什么材质擦不干净。一分钱一分货吧,材质;镜片;,不干净;不干净;,-1;-1;,
13842,每瓶大约在1260克左右，量够大，颗粒也大，鹦鹉地图都认，一下买了两瓶，估计够吃些日子了，呵呵,量;,够大;,1;,
13843,边缘都是被磨掉的齿痕一样的一圈，很恶心，直接拒收。希望卓越进货的时候对这种家具一定要仔细查验，因为外观给卓越带来的损失会很大，消费者也会因此而对卓越打出问号。收到这次教训以后决定家具绝不网购。,NULL;NULL;外观;NULL;损失;,卓越;仔细;卓越;恶心;很大;,1;1;1;-1;1;,
13844,包装好，但皮料和做工不怎么样,包装;做工;,好;不怎么样;,1;-1;,
13845,不是全棉的，穿在身上大小合适。,大小;,合适;,1;,
13846,不错的书，拓宽视野。,书;,不错;,1;,
13847,上次是自己用的，堂妹见了也想买个，所以就帮他买了，一点都不牢固，不结实，晃来晃去，纸皮占很大面积，哎.....喜欢这款式的，请慎重。,款式;NULL;NULL;面积;NULL;,喜欢;慎重;不牢;很大;不结实;,1;-1;-1;1;-1;,
13848,这文胸我怎么穿什么衣服前面都会露出来，真的很尴尬！有可能太大了，可这是最小号了，哎，是我的错！,NULL;,错;,-1;,
13849,东西很一般，价格却很高，让人后悔，还不如在当地市场随便买一个。,价格;NULL;东西;NULL;,很高;后悔;一般;不如随便;,1;-1;0;1;,
13850,head First系列的书都很奇妙，不过这本是专门面向那个考试的，用来这方面打基础也不错。。,书;NULL;,奇妙;不错;,1;1;,
13851,适合自学，想精进地学慎选！ 我后悔了，原来老师有指定的教材买,NULL;NULL;,适合;后悔;,1;-1;,
13852,实物和照片样子蛮符合，质感不错，内存有点缩水但是也还好,缩水;质感;样子;,还好;不错;符合;,1;1;1;,
13853,为什么没有盒子上所说的防伪查询标签呢？对于初次顾客，心里很不踏实呀！而且刚发现比官网还贵了20元？,心里;NULL;,不踏实;贵;,-1;-1;,
13854,和日本买的一样 正品有保证,NULL;NULL;,正品;保证;,1;1;,
13855,持久装太小 至尊持久还没试。货应是正品,NULL;货;,持久;正品;,1;1;,
13856,我还是掺进妙多乐和去毛球皇家猫粮一起的，我家祖宗讨猫粮时，以为是它嫌之前的猫粮不松脆才讨的，结果加进新的它吃了几颗就不吃了，摸着说好话也不吃，好几天没看见它大吃过，后来觉得是这个粮的问题，只好把这个猫粮筛出来，我家祖宗这才结结实实大吃了一顿，郁闷啊……之前妙多乐和去毛球皇家猫粮混在一起是有吃的，这次掺这个极佳口感就不吃……浪费了,口感;结果;NULL;NULL;猫粮;,极佳;新;郁闷;浪费;脆;,1;1;-1;-1;1;,
13857,便宜，质量又好，很好穿，面料很柔软，非常满意。,NULL;NULL;质量;NULL;面料;,便宜;很好;好;满意;柔软;,1;1;1;1;1;,
13858,里面就两包纸，没滚刷，叫我怎么用，失望！！！,NULL;,失望;,-1;,
13859,买的一个8G的和4G的，但是看到8G的包装，封条已经被拆开了，起初感觉没什么，只是觉得能用就好了，但是用了几天，发现8G的优盘，其实没有那么大，也就4个G左右，感觉自己受骗了，但是退货有麻烦，本来是看着HP的名气去的，但是…………，哎，希望各位在考虑买这款优盘的时候，想清楚！！！！,退货;觉得;NULL;NULL;,麻烦;能用;清楚;好;,-1;1;1;1;,
13860,机器是中国亚马逊海外购的，美国发货，中国制造，外观很貌美，但按键上的字多按几下居然就没了！没了！好吧，我忍！买了电压转换器，结果机器是坏的，无法工作，这我可没法忍了。联系客服，客服建议退货，由买家寄回，运费报销，我想也可以。用了顺丰国际，运费9百多。美国处理速度很快，到货后几个工作日就将货款退了给我。但中国亚马逊的报销居然用了整整两个月！一月提出的申请，这期间我打电话写邮件过数次，都只告诉我说让我等。终于3月3日打电话告诉我说系统原因无法退现金，以亚马逊礼品卡形式退款给我。3月6日到帐。对于中国亚马逊如此的办事效率，真心的表示不满意。,NULL;NULL;NULL;NULL;礼品;NULL;机器;外观;,次;不满意;很快;可以;卡;好;坏;貌美;,-1;-1;1;1;-1;1;-1;1;,
13861,有一点小失望，信号强度不错，可是，手机在客厅就连接不上了,强度;NULL;,不错;失望;,1;-1;,
13862,宝贝收到了，包装好严实，特意用了几天感觉效果很好，真的是感觉不错，也很温和，不刺激。已经推荐给朋友了。用完回购。,感觉;NULL;NULL;NULL;包装;效果;,不错;温和;推荐;严实;好;很好;,1;1;1;1;1;1;,
13863,没有泡沫，味道也不好，不喜欢,NULL;味道;,不喜欢;不好;,-1;-1;,
13864,一杯咖啡几分钟就搞定。想喝就喝，很好。,NULL;,很好;,1;,
13865,好硬的刷毛啊，有点难用,NULL;NULL;刷毛;,好;难用;硬;,1;-1;-1;,
13866,很不错，放在寝室用的，同学都觉得很舒服，坐着打王者，很舒服,觉得;NULL;NULL;,舒服;不错;舒服;,1;1;1;,
13867,货到了，袋子是破的，不知道流失了多少，很失望。第一次遇到这种情况。很失望！,袋子;NULL;,破;失望;,-1;-1;,
13868,没有盒子，没有盒子，没有盒子。要盒子的慎买，感觉没有盒子的话真不值这个价,盒子;,不值;,-1;,
13869,买回来作为单子铺着用，质感不错，个人比较喜欢这种朴实的颜色。,质感;颜色;NULL;,不错;朴实;喜欢;,1;1;1;,
13870,实际使用效果不符合预期。,效果;,不符合;,-1;,
13871,之前一直用muji的耳塞，很贵但质量也很好。这个挺便宜，质量是比不过muji。不过也很不错了。。穷人表示以后就用这个了= =,质量;NULL;NULL;NULL;,很好;便宜;不错;很贵;,1;1;1;-1;,
13872,外形很好看，比我预计的好,NULL;外形;,好;很好;,1;1;,
13873,发货快，服务好！质量好，价格也公道。,服务;发货;质量;价格;,好;快;好;公道;,1;1;1;1;,
13874,对我这个完全初学者来说，已经很厉害了。遇到一些问题要自己重复来琢磨。关于自动穿线，注意一定要手轮将针上升到最高再进行，否则会很容易失败！其他的经验以后再来说。,NULL;NULL;NULL;,失败;厉害;容易;,-1;1;1;,
13875,没啥用，有严重依赖性,依赖性;,严重;,-1;,
13876,这样刷牙，会损伤牙齿吧？现在放一边，不敢用了。,牙齿;,损伤;,-1;,
13877,膏体较干，泡沫较少。,泡沫;膏体;,较少;较干;,-1;-1;,
13878,非常喜欢，非常实用！,NULL;NULL;,实用;喜欢;,1;1;,
13879,藏香哪里是这商品的品质，藏香是加入了中草药和香料的，感觉不值这价钱。,感觉;,不值;,-1;,
13880,上学用的，质量过得去，颜色没有图片上靓，床单有点小,质量;,过得去;,0;,
13881,一直用这个配合美容仪使用，低含量果酸有一定的焕肤作用，但是又不会太刺激。价格肯定比较美啦，亚马逊海外购很方便！,海外购;含量;价格;,方便;低;美;,1;-1;1;,
13882,上次买了，说用着不错，今天下单子一看运费15元多，这么贵。,用着;NULL;,不错;贵;,1;-1;,
13883,好就一个字，建议买，一个人用够了,字;,好;,1;,
13884,感觉对不起这个价格，没想像中好用啦,NULL;,好用;,1;,
13885,一直在用着，很喜欢的,NULL;,喜欢;,1;,
13886,书很好，插图也很精美，纸张是那种铜板纸。不过就是快递过程中把封面弄皱了。。。,插图;书;,精美;很好;,1;1;,
13887,很好，抢购的，性价比很高，有送电池！亚马逊服务很好,性价比;服务;NULL;,很高;很好;很好;,1;1;1;,
13888,都放了快一个星期了，怎么车把手还有味道,NULL;,快;,1;,
13889,亏大了，这垃圾袋一个还要14元，和超市随便买的有什么区别。 被坑了,NULL;NULL;区别;,坑;亏大;随便;,-1;-1;-1;,
13890,很不开心的体验，没什么好说的，人生追求美好的事情，其他的选择忘记,NULL;体验;,美;不开心;,1;-1;,
13891,就是普通牙膏，个人还是比较中意黑人的,牙膏;NULL;,普通;中意;,0;1;,
13892,一般一般吧 也就是觉得能比外面的相对真一些， 现在假货太多。,NULL;NULL;,假货;一般;,-1;0;,
